1
71244822 4490
9962260 26037968 519071588
64302876 63904131 543745542
60194648 12137231 250986244
43048225 33010306 460405100
8370730 24625063 301461434
63248545 10835328 63109615
44133449 30465025 833255530
69816107 45018426 888146823
53151424 58600488 41380631
4192932 47540139 449589648
50845360 64015733 562155484
45637812 48381684 163231896
67914511 845992 494984060
49352712 55860202 575617190
53613534 2050073 826168960
45606819 48850407 70139270
51099186 4416398 159294313
46258498 36134316 850549172
17486042 52993300 193798077
43370637 69188608 119220050
22655160 51670827 401751799
3852312 11022790 82929605
25344662 59849001 134859985
50258529 4201461 964511685
29547135 15621520 215946530
24477557 28308489 764207148
58780718 21347672 930298271
46090164 31528602 369523068
7628697 47294381 730214565
56780321 44806183 909156613
42195858 45108810 974260722
36985889 44532264 848983648
50823727 21116592 400613525
10288675 35191128 618383013
19626306 54435111 148377728
42793476 39689361 895716360
24777534 59243299 678709162
23028047 49195198 707792051
19736314 70267495 163443500
28859956 24404403 715053111
18192622 14802554 99616732
21456429 25136960 572067575
18980226 38424055 779051161
68402609 55881848 187490373
65259859 23227092 558704278
49188697 24515503 177741755
20927270 57763332 186938895
52440339 50835137 170073723
14653347 18217099 338676735
69530124 25266244 651435734
30612951 63978821 270911965
10587663 5955595 972150939
44456599 3671844 361269646
24471638 10823205 769510367
61526052 28188778 156702361
66535552 27220812 36334702
58696308 39368332 695424551
66052817 5703189 938267514
39762548 46455558 390123410
25854177 45031569 953944686
54985804 57086993 980397753
9648608 26801496 942163280
32093996 38137711 120644158
65185687 28913241 167284145
42296965 2583442 21856395
17771276 38328627 886016045
7072443 2718578 590339820
26594800 4586737 26992707
66106381 59959358 516643153
4244518 59392369 75360783
18615114 3416340 452795998
18737891 49120105 957989110
20816962 45593079 297977738
10187104 67347779 894911733
52613379 12329049 578004647
47498621 57808907 221838166
45192099 25600868 125098790
36576725 10691774 56358732
962935 540097 11747574
18516105 61156156 32552464
34494795 14011805 444958052
46111806 37742330 172985878
39810207 69010744 582398811
11262092 41660994 208607189
24907084 20591952 879440175
64467746 66605509 650988395
65171264 44714872 421572153
39938005 5897564 521835476
35906058 49201492 984040235
61128672 10234779 367589571
35481133 57344825 998793558
28727960 24224960 935204138
12557510 39701720 147113800
57344289 15585153 425762121
36336256 57792366 608867868
28339336 53369231 964408909
28205539 44268217 953158619
13742762 5083920 691929910
21351448 19624304 935866984
30352677 15391413 553375387
46198527 52085848 619615514
22652783 58757375 843992452
24445289 53888585 112749919
62511080 63703011 70211046
11267448 43069247 918601548
64910773 46696904 471175785
41391640 61466112 780233565
39853473 42017576 757435461
24761067 41913072 152128299
42996891 17891679 378999773
48837747 8273680 584801350
10379728 44527446 583798162
9712797 18511488 316021972
28462041 24649485 100685891
50093099 56973263 391425342
60198624 28015539 27061898
5154277 49460392 280827086
33060706 58582006 521863642
21413394 50325807 871713407
28308609 43743654 467245582
68165813 67607242 491815444
34857283 4055618 439379925
33763659 44194198 458694031
58815343 21352332 56261625
38302798 42315179 997858263
1580805 47847918 465590739
2057086 43042429 393962724
54373229 54548572 334128035
7689028 57964906 212797928
14784417 65105302 177737428
31795119 63887530 294446466
18755085 63249700 269353226
33287682 57722127 85944031
28151850 46493225 851314552
23925829 21399729 261930331
57738324 8247532 714033610
45470518 11133254 472562313
60928604 34119349 351136523
65615105 66654637 593957783
58678010 59738198 690397324
13550667 69330314 360834095
22481078 18297161 396220872
22312410 36270896 334585407
46169996 59121272 531998857
36749080 32255714 71590605
5875224 5406623 447170501
1010899 22000007 551509088
20451313 62686542 242520451
9448116 60744323 899863240
34884445 20587220 342644294
13464006 29023554 403736049
52614195 15363991 378150902
23429813 57186463 279641261
2200393 60470699 30352002
32177975 28263895 26131830
45734916 69968693 869860872
64172184 10086958 349998109
14794451 19287069 718708190
59918393 19510785 290527887
41290794 26572586 45021765
37684530 46166127 281605885
14731171 40243300 101046334
22131157 71202884 746782551
65082483 2024009 566139634
35467144 45865945 959863912
30511130 65577581 775009913
22455949 7433877 187598369
46310550 3513135 314679216
56203287 44028534 417631481
10106212 21992250 583556686
36438689 31714288 936137741
70026631 28908382 237721827
7303338 49313347 331601879
27461885 48394489 521065660
16201609 43542139 148832594
66953305 15075566 992463210
38653914 15969752 133851748
4169900 38050585 555241531
8212106 4575386 178494225
62524822 14457833 32530672
38238654 29085233 754166438
2887671 24395152 11836717
51643008 58319583 362769176
47828858 51283706 947979764
22966001 70878047 342847704
55498684 43982954 153595162
69322171 15614707 974896007
33586165 12194345 689212436
13662674 6327852 798088975
18102981 32613863 808405619
60371664 41551842 167744678
24028869 41964726 558331961
195624 53816424 318517825
45198173 68125300 948440656
9971853 27432049 555130919
50698922 941214 439529198
6056560 25540184 335741442
11376834 38496476 593661486
32022398 68634241 818635891
48233262 47776639 671845067
19343573 45880135 838288179
65414551 40449371 943540565
58996564 60652035 793857619
50252598 23137338 155807482
52695242 28144162 372817596
60026 22186808 356639415
10138639 34203226 287196657
45337168 51850178 325384975
57445790 59389048 809267847
55842962 61993238 46931083
22723398 59143405 454323423
14138068 60366566 546200999
32383384 65013909 903422219
52149284 65337247 802772027
31318292 6532169 934395033
24140161 20858329 451787372
44134238 5433348 655990126
57805494 62640630 439283063
20924907 13715686 616333844
22812 64528064 395888711
36467248 7914166 129600300
16266900 60182760 322763388
17677892 69938697 304859515
13286130 55786793 536396763
16355725 50387275 768390159
59121154 66065030 88212929
42201838 24052404 220777072
50138736 8168413 340728972
6469495 23461220 195956161
41926961 9602227 305857363
49618839 7920174 149994706
19303177 13755592 797334732
28438328 27580463 371848361
46544526 63791104 874818141
61235624 17042462 213565027
65715508 15223360 317089974
22888334 52789673 584694829
43784302 61729714 451053046
28026590 36782320 697467251
58540373 36263521 550507801
35874079 57253519 646650400
28714815 78784 10612231
25983529 33437801 588957208
66156696 24142243 4415127
68467086 33198232 414257305
63982000 61897131 672697562
37162335 39362535 770803650
63609688 70414285 991566541
67109345 22900350 736593959
46043241 30356393 419715130
68081187 67972564 668387130
70573728 68736882 390144718
61517175 70577521 368240372
51902711 24786811 593810755
48294971 45984171 968722889
61279588 41151644 360626108
11554791 16772314 669412175
3130424 20844673 218831885
35489007 1302272 822644567
36592154 27366218 50697157
12396862 12303743 517317761
19071452 59202479 916825047
55988749 4521848 295405903
44834177 47431350 744144297
6183985 13882074 44616169
58950125 69471986 682816759
11345546 31920387 435084408
1841804 13428811 102192449
32540994 65550271 692235995
70450754 21779199 310052139
6491408 46945914 906812828
6327607 49731237 531993034
28692533 60439577 302043795
1430871 18164976 996783026
60035305 22780436 455654984
24879460 51932228 322090926
12943805 42486387 128247024
68764751 107418 42222896
1327923 27645407 138488668
19537555 27578918 285957737
60430138 61629167 325692509
48669130 47539193 718117910
31728176 30489027 336884473
64488735 12599004 862073483
63433377 60044017 653295674
19450630 52499170 221480431
16999521 38809561 677105340
35928190 531790 885751405
59895438 45360810 880057050
58566682 60808141 845493234
42494776 47678495 780427879
42599200 7492663 480841354
46024144 30414810 341213300
1508286 34949597 959367138
21778189 54345528 932241501
56953679 52750938 780274913
2000810 15335505 809895204
69087677 42324653 628477674
28926114 25169274 381686509
31670070 59404434 397094121
38681668 65210001 277442042
8620182 54077023 410621598
58251674 61137792 943357030
18295354 32122729 435010163
54346953 60675215 456475398
6302767 35536509 715516946
69296564 49212743 301713324
27193058 38465080 504322407
25100510 70298897 657413520
40279634 43337786 256789925
61469076 8124955 914854810
315747 6130528 178588550
28986740 13411643 538134421
62353718 21456615 906007307
28221590 51438922 380735670
33774208 51813357 182049049
22486657 31722817 390828267
54137352 56347475 208811355
57231916 46880524 831844360
68661978 67673146 846815736
49301659 26585144 476139530
70694263 56373240 115260116
53046030 37902519 548828827
15320443 6913305 535643778
38859795 34332658 341360015
67455666 29079730 352964323
32645469 38642964 147924308
5732810 59414271 357880104
55609057 26295212 365249125
37229679 31951561 350863113
55033323 41545052 757076604
14575513 44982017 428337329
65786394 13452805 514365941
49515621 59082045 615313497
28284626 39516895 343607190
27615798 36400065 972184817
19940128 54232497 521886001
41762219 22607211 559012727
24649801 67952392 8583841
60319436 22283906 483202466
64870249 65307120 584608308
39373329 40317256 415200389
18072588 53400147 930895105
4592187 45332295 278225490
16344054 33416813 72211825
61745552 5858188 643085030
58957257 1409309 998170880
3792539 49799779 488227899
4943699 68469418 34604624
17419226 69947214 925351050
9420578 8104477 82076599
35153008 50530721 610083433
71171864 1792566 487834976
35239055 71139489 491041192
54259012 22673156 789132685
285701 49324163 779300412
55792857 17359070 905820196
52068766 12496371 579047269
5887804 5917200 957547954
43399586 33345620 114673817
70291615 68217040 655325272
17122354 34672460 975326859
47186395 9884114 475893589
62777998 62050160 717480435
18857870 42437148 769179820
9995187 370732 912062536
17354507 9302808 700427486
3008921 55792098 222487089
8406731 57687133 667677028
7403711 39396419 984470698
9910882 46314847 837627518
23956933 630914 239592597
21379759 60812533 682753512
61971508 29450399 201468955
145001 49655949 253710773
57068693 44912259 103775039
48107135 19053284 920501733
44283719 68717169 439658210
946270 17172277 513411696
21888165 23821313 285477522
64868856 45147136 671403775
48883670 32771789 802918837
8106525 7945647 818572412
6762564 16786741 815988585
36371453 15855633 103752991
3507970 13186907 92342068
5337489 65829707 543009069
34271175 59329724 647388516
7080972 32692726 116069096
12093858 41385984 261219923
3155955 13156616 164720707
7163669 40584528 952195871
34947164 61285323 945354239
25803187 51866076 779368547
34440556 69842158 859178995
26692590 43863455 993824498
683605 33065986 873708287
15658809 53332719 652998111
43580852 43862814 551250412
33332751 9859440 375349384
60177485 31950738 808695594
35141994 38591741 863850497
25550628 2764645 455709655
2964270 42656300 461717921
58527199 2994952 196656933
64123267 47958962 34593729
50753007 21561331 54535358
23963427 48240370 842183054
30016051 9337295 439265917
48582484 28680288 693944046
62806832 62959517 476902206
16762036 15881686 280615716
2525473 9211907 105932922
41382162 37905910 168609751
16741486 13158523 541546823
4489248 48801555 15254087
47877439 40063942 274646163
65370900 43391210 564714679
30239123 16174762 336683535
58132678 61658552 584902124
22575644 3614698 541710295
13948615 57661299 637748404
62251853 46132382 947191846
5069766 15975455 744900291
24932758 67161991 139831814
62856543 55106873 995797935
8052734 44568858 56465353
57387688 11820552 671259781
36415831 49063911 531843827
19356183 13245459 6090406
64762967 43883197 920421694
43069808 58140748 472177188
71194292 14275310 878076936
44237362 48912194 222412589
14268901 41914274 81334331
49416891 32598966 314049718
34267008 68096788 567729389
53948873 60747395 705282890
66788290 37810221 750348915
27962824 36393564 633671850
35148767 31831477 500809101
5608110 5575520 805479919
43247621 549925 270675350
33963154 65434379 537585383
58596704 4429410 294724498
1909927 8090407 286397171
23351858 68252931 836845820
10026931 2734248 608273101
35893498 60592594 444996027
43124697 41390667 661378005
70353400 40484430 453266717
68706468 37473660 745660986
29981474 56098291 469847954
66803033 16852719 57483898
848312 19912862 799560571
56380151 33746356 274738073
11385293 36821257 82629101
30827145 36042882 176160594
34950616 26308951 192459135
38718511 5378890 357652571
3146627 64377145 945559512
51316068 68095157 808622398
39988275 45759640 51022050
29487981 45462341 870685626
58375595 12292318 66993356
