1
76499073 6164
284878 63574236 947849260
44575963 46692904 786371089
15000773 46340533 67790909
26139087 29957858 287981806
21587234 34044621 443282391
72930369 33399021 634148521
6670459 34675888 35927863
5549578 29763580 41457865
13697456 43498507 47903448
4351650 74652641 328836014
7032848 68348922 770678208
7944633 74721667 284932766
65035858 23191457 848072594
24591016 26139794 261250987
51433431 71417485 420997228
38449325 15542748 452635407
43164178 18513282 99937094
76413259 61968651 443037680
53027042 37849549 612344864
23914395 73097764 825661631
48101692 46399526 358805103
7328293 54251478 794778376
65110603 33238659 499673414
73324832 34762800 777733417
44107247 39528500 330054357
56511203 66384536 690220856
488503 21274783 889645707
23697389 41884301 692270261
58453077 55813343 292741016
73131223 20754538 461561726
71342503 50034342 954383024
50129283 43745526 878694701
52323612 38995212 209998661
476462 40502236 842236346
49161747 49907305 778438356
73423891 58538381 768250171
13422021 21485983 285009567
26356576 51590026 728872879
61624390 32470772 134118387
714485 15704637 434035528
70073826 74556534 821100260
60134611 10849080 345609932
14102196 39579544 982186856
52420124 46931633 669652138
70157739 26753436 487119383
26788776 11556442 564988453
62929134 53342049 412003622
62465333 66072636 595818724
14195310 38708006 187191163
43380213 4292778 516830359
39819956 29594022 3391193
30705443 2137187 65316902
58371827 52762752 750897827
51007153 27868175 182133997
38182578 30224107 889552674
12715867 15514569 141469540
2035267 37377956 837659565
51567733 62005341 385169520
67882914 20026677 415307128
12333562 22757467 63526359
27130375 39602384 277434643
57646946 35278197 939068539
48007100 10190040 480567724
32893477 5010230 26719137
45698242 20053336 579628723
57948768 42672704 868891610
66104376 60952119 863436607
23132083 30109294 298216692
43567208 17686138 667155383
35301287 16011261 392033768
63825369 50380440 687167969
18771499 673186 697822958
50769093 423016 130198570
28232319 50829227 35124368
17668752 72429315 108407941
72182393 45453589 558223841
12974041 9909168 400627733
60127078 71481541 83633490
69795980 13734598 848862540
10328588 53439484 471697255
22504269 59696919 222826878
64224170 42046106 15993615
69636781 18807112 789862148
1490672 16232989 363912410
39629280 50258974 509604574
48563634 75988345 340602832
16762190 38293777 28352358
66707550 1192154 884272013
28515624 23125276 861818586
67229814 29580816 539453842
38784127 69185886 824713538
1151251 19601806 607197682
59886348 60461706 942015618
10274493 58606739 581879095
48748259 60131294 401010227
68829349 18502582 882486383
74562392 25477244 181037635
51541636 37444859 561336018
54123017 21105233 786860234
18073752 23198086 314308265
19234514 29382043 323422740
75558408 75662551 561930121
45051740 33029214 940125942
17602452 8896228 285004853
16299022 39803070 153464311
38157756 8177638 198090676
55483716 3244530 166791162
17594087 70436842 246580665
64000732 57615945 856415428
52040542 38961306 418135877
39570044 35158075 698525593
7154286 48158782 813172045
931389 58307765 206567711
9571376 33355643 182483117
54002587 8019151 893569395
10364554 31017522 300436337
73227729 63327250 942844358
49865135 46045095 553644968
62991650 4592742 597250953
49219260 33545217 771481203
45114795 29323867 224114419
35777608 75547457 850064226
573135 51537882 537032362
58025299 12958061 316713462
50708118 74040105 45168622
44879330 30337220 234857389
17359213 24442831 614076350
1634912 7304684 695863529
37411619 8012093 705856578
39246594 16630740 928077371
18945256 61740681 88562072
25233425 70905363 299084385
7549463 3492292 202079318
22663389 36630300 426292090
69049172 47913407 645208333
36099674 56899787 33246974
43651352 65741397 532303237
63441086 10060272 329490637
3090871 73985425 60668909
16862926 13452011 585609135
17993422 69644820 463722868
70078486 11004356 314366138
18311919 373792 922768577
1198731 53825784 158857458
11806251 61660552 99955293
42022292 44891414 827432653
34701285 68581681 832766568
4923451 2424058 448793241
53781462 22285474 504642228
28431994 29101881 321731357
38272977 58456024 552125689
56803115 12286379 547043772
25557915 7614313 43712205
60853669 62776699 545002502
10985478 1678182 112192841
5243603 24266564 789560366
41882499 57992875 696968127
53772113 41637541 970243851
74694354 639881 669746384
39447684 35131171 123860565
74113528 69467377 369395530
6199211 48146272 26349100
72181552 71339738 483609589
5486113 18963690 729405185
48443478 37411309 559527539
61773255 50813960 551054482
68431103 28744182 498954634
70709610 37256626 241132072
25015826 14600212 724356933
19887714 12054327 482684452
44298547 30282537 35550669
62570133 2356794 101646868
46629592 1076505 632556406
2230326 24582050 832701973
34258801 50452247 810119889
22496880 52489701 866059326
44341054 63721181 82919416
30083207 24097228 810280358
44723400 58723860 961553486
9373368 17249646 31772100
45050578 68843977 529283289
14042247 8682957 818423624
57467394 58202342 78502254
50474795 38761592 523535433
22941871 23937409 364495812
12675485 70586698 328520848
69046600 47760957 882205190
17788413 47020328 229703687
56140671 9216361 199587438
53802430 7387873 328597988
38917804 31165349 83672843
70774510 10457256 888012643
14002018 64293077 352198115
1212183 57838544 140642079
3285270 29576922 210514346
29489933 22885886 505380302
28796247 23228160 108680704
38325752 40640987 173901023
21520092 43688843 417112102
65538887 9499571 948655358
65391230 45441499 113722496
74341202 17874148 916433409
54129190 60030599 372233365
67468028 3534766 423110554
15791720 54989270 819716252
69581543 44597258 254197600
40663153 31524323 451557269
35337138 5511693 452057716
42135293 6288140 273142738
31861309 56070327 489518781
52155898 35309770 824139162
72697335 39555664 689778529
48227687 61915284 919050421
6044121 28012473 52590110
33730549 50200117 457292150
52032247 8019135 995642411
73739789 31526924 497794072
68185863 64056820 50805321
65743998 7030233 112688735
49968194 69552690 962953502
25627610 18150557 345846028
11948968 40978251 464158734
75761370 70354672 632136083
5523209 63455604 302420701
1599668 33136290 452795605
63442764 65652356 286602848
45359032 24967670 216850322
13757025 35442833 529274376
30965782 2943897 716227196
27635026 14560702 356247537
25194549 8002681 214734824
75550844 60073133 78529275
29460936 24700838 699327753
2418220 18069568 498291039
5732638 65038804 606394208
22313452 68129130 48366359
32802454 41751107 101360251
7973495 10962449 300010844
13161245 36071412 589989105
68926849 42700435 138762999
13218629 38907504 114547087
21095540 69759291 939405963
4702806 61967752 288031244
25318324 26391408 60934832
43205243 10856119 521518396
41054915 70838683 71251098
74240723 55139269 697334142
44892497 6988410 339928886
71727443 24133551 387520405
63411879 8802938 724342657
2247106 69881090 68980683
6410878 57340855 93027317
19786528 44092568 460591880
3404424 33435607 582087525
6560118 47371703 530866854
24998142 27313941 668678599
11552191 69987647 61939255
65003143 31707645 434330375
17529230 27802549 383384326
12444875 56761011 752907560
24705471 52623271 587501910
28637854 67925468 737048386
9919418 29772083 915442173
42486786 42604282 824410785
69059564 4715001 219472224
14001294 34082291 162875411
48738572 64154548 814236720
74091381 57584254 381084194
58248073 63601117 946448238
27573908 48514988 530163454
37457150 5367463 73690114
2364136 15732639 810167030
2453999 59939322 983724587
36198951 510571 968056110
24314962 3850021 649144404
40861127 3736603 728373222
6373096 54146086 587940457
29231549 45661700 336492577
36289348 65392113 723807351
9547222 45036967 906573621
11903271 39973151 611619727
72017199 47008302 171554126
62632246 27353499 143421687
1452650 68912738 471536890
39876466 30174978 349916111
37042424 5358429 480955626
11677519 5518597 623170598
75813832 65542683 346508609
39154011 23265533 108068913
19658004 18593750 331907485
57416751 33711827 207550019
52001160 35369029 518789900
46765372 59309491 979619546
61623924 10518909 364740031
26479924 32971556 341588959
8048043 62715695 569943146
52865687 27840383 721994598
6068390 13347157 416244586
28936264 53635119 400835863
48670329 29904785 341239083
62624569 31760034 236822826
35723708 25029585 372574456
28604536 39396210 995890586
9689273 19610786 343714991
66884709 8985005 939911398
66923078 57023301 578570318
49141877 39427152 918950853
22192491 40488374 706051654
40763921 63066363 350278866
34087998 10092296 238564266
53827675 33762217 212075334
56270420 817000 209096130
23604030 2314935 871431877
63990678 57758533 665023687
11550142 58157441 302794624
68108342 53292302 370489614
17939114 25820188 646672867
29335054 22508135 932508581
35408357 33832275 30654437
26611842 71911407 143982123
38348829 38149950 678991802
61318866 57564824 558786074
31601641 58631020 751128849
57780062 74623215 570161886
39937058 57107774 550662654
18263181 18168030 829718215
41195257 6440116 246079142
24218871 20530837 867264549
49341540 48406735 184330258
31894894 60763313 249153390
8015774 18139832 561305971
30003358 40222889 411166871
66017118 14141063 218122216
35144032 53589786 830211120
57585475 4426591 441730539
48971603 53768035 850743079
19871035 69055911 716490309
29054729 12161362 591819527
13323156 15368877 402286397
1935883 39386676 310739578
30612532 4217233 501675110
34981193 16900084 565673317
72920105 51167014 577711028
57066234 58847026 485775073
64883953 7607328 548854740
20932086 14089642 740028022
55794979 31026889 818614100
41654239 13790525 44146314
59151360 34773778 907990338
73070586 59082356 56961482
34844966 66048011 979427194
35090619 59885773 709562673
57746703 34675328 70262829
57589948 30347957 747743046
38838560 2466547 331606191
50012277 63417781 746361823
41680471 50179566 857378222
65873675 21675577 727144351
50368264 46147076 428991064
12251068 3844613 360872350
48666234 25636089 661582465
38753720 32376880 614519686
66726245 15496270 423652855
50902817 9471042 931500076
29480787 32073193 758067771
46189045 28264993 165707053
66416353 48278903 800502451
3235867 65131708 19330957
51120065 27166487 380886312
26504206 54288718 487462924
57046618 68370818 936693576
75331656 27047076 701954953
40246542 38564601 196991613
3353703 52558511 667928086
6911162 70446486 908564237
164491 50108122 968700345
65058657 2639102 662563104
44358297 33847849 755926007
54885643 1729809 289892407
50716996 7482717 553508385
13106881 32266918 582083401
7382160 62784775 199907470
45137872 40642837 271373599
57258113 17632597 462701292
32228344 30696314 124927221
76411128 46651378 64957041
57963383 7972546 662281622
42095992 46726910 794391630
57412500 53646198 593973099
36264203 16525825 949461474
43357853 68653145 802337165
14379646 59980930 709818618
69264533 2789542 653733124
68750218 54806000 969564750
65937720 44275951 807402466
75926967 54248342 226053370
36048368 5484870 635112829
35263377 3788820 587263338
14295979 67801360 577335114
75096374 65051251 182706036
40893659 47350054 104326460
62124076 19332009 963559954
67752765 43689298 720933457
20949367 67674654 585654451
45411807 64797828 163052945
14955251 71595082 483354132
43304363 50629887 627102857
28240820 20473219 657337086
52582282 30478797 387802984
62612190 27135317 15371462
7731043 332849 91286817
23713907 45970125 441920827
18676092 49568987 336538237
39085300 46229574 667249348
2047349 18433914 753157472
53057457 22215965 541060545
59330719 68506872 223527354
62568303 16019354 763140958
75689427 54698586 689393086
43419866 22018193 459531502
25407444 21612780 125185572
66716467 41070664 528684779
49280016 33507803 775882672
73944638 63278135 482311529
61167459 33395583 492296881
7158730 22360467 315194354
44438839 45970695 756766428
43554093 64388073 710222652
35131725 42854265 638763745
65999441 73473802 269690352
29553573 63830195 836906280
13380808 20439093 626540131
26220976 4921683 866976563
20450950 33797749 847207634
56186147 23537376 202567766
71198011 34392844 928550579
15815140 21023889 156992609
60193334 46716635 505783599
7779580 27429857 766567301
48946866 71671200 545473938
9754647 60434318 567456530
55673499 30107576 962275412
38349759 29505876 350908064
35589255 55359955 307689981
38572600 20768582 37552990
65720157 47228976 773655451
72151836 6414804 450622528
66092296 9095493 428934874
66373508 6218635 506033227
1772435 66502681 900549535
17814490 32566716 162965128
18811688 34138209 959998004
49183003 8348527 429796833
55021965 14806502 678366868
8226091 59343572 336920594
15905030 71721818 124168806
39199996 31758475 356917422
11967209 42476748 548120838
24968462 27647747 323758332
15165798 31758195 368577481
47039113 20793924 637879001
26287871 52254032 783344275
